ovl_Bg_Dodoago,C74690,C753D0,C74690,0
ovl_Bg_Hidan_Dalm,C753D0,C75C20,C753D0,0
ovl_Bg_Hidan_Hrock,C75C20,C76450,C75C20,0
ovl_En_Horse_Ganon,C76450,C771D0,C76450,0
ovl_Bg_Hidan_Rock,C771D0,C782C0,C771D0,0
ovl_Bg_Hidan_Rsekizou,C782C0,C78EA0,C782C0,0
ovl_Bg_Hidan_Sekizou,C78EA0,C7A2F0,C78EA0,0
ovl_Bg_Hidan_Sima,C7A2F0,C7B210,C7A2F0,0
ovl_Bg_Hidan_Syoku,C7B210,C7B670,C7B210,0
ovl_En_Xc,C7B670,C81DD0,C7B670,0
ovl_Bg_Hidan_Curtain,C81DD0,C82870,C81DD0,0
ovl_Bg_Spot00_Hanebasi,C82870,C83980,C82870,0
ovl_En_Mb,C83980,C87BB0,C83980,0
ovl_En_Bombf,C87BB0,C89020,C87BB0,0
ovl_Bg_Hidan_Firewall,C89020,C89780,C89020,0
ovl_Bg_Dy_Yoseizo,C89780,C8C580,C89780,0
ovl_En_Zl2,C8C580,C90CB0,C8C580,0
ovl_Bg_Hidan_Fslift,C90CB0,C91180,C90CB0,0
ovl_En_OE2,C91180,C91260,C91180,0
ovl_Bg_Ydan_Hasi,C91260,C91A10,C91260,0
ovl_Bg_Ydan_Maruta,C91A10,C920F0,C91A10,0
ovl_Boss_Ganondrof,C920F0,C96E60,C920F0,0
ovl_En_Am,C96E60,C99260,C96E60,0
ovl_En_Dekubaba,C99260,C9CD00,C99260,0
ovl_En_M_Fire1,C9CD00,C9CEA0,C9CD00,0
ovl_En_M_Thunder,C9CEA0,C9E490,C9CEA0,0
ovl_Bg_Ddan_Jd,C9E490,C9EAE0,C9E490,0
ovl_Bg_Breakwall,C9EAE0,C9F950,C9EAE0,0
ovl_En_Jj,C9F950,CA0F20,C9F950,0
ovl_En_Horse_Zelda,CA0F20,CA1A10,CA0F20,0
ovl_Bg_Ddan_Kd,CA1A10,CA2300,CA1A10,0
ovl_Door_Warp1,CA2300,CA65A0,CA2300,0
ovl_Obj_Syokudai,CA65A0,CA71D0,CA65A0,0
ovl_Item_B_Heart,CA71D0,CA75C0,CA71D0,0
ovl_En_Dekunuts,CA75C0,CA8DC0,CA75C0,0
ovl_Bg_Menkuri_Kaiten,CA8DC0,CA8F50,CA8DC0,0
ovl_Bg_Menkuri_Eye,CA8F50,CA93E0,CA8F50,0
ovl_En_Vali,CA93E0,CABA80,CA93E0,0
ovl_Bg_Mizu_Movebg,CABA80,CACC10,CABA80,0
ovl_Bg_Mizu_Water,CACC10,CAD8E0,CACC10,0
ovl_Arms_Hook,CAD8E0,CAE640,CAD8E0,0
ovl_En_fHG,CAE640,CB0F70,CAE640,0
ovl_Bg_Mori_Hineri,CB0F70,CB1C70,CB0F70,0
ovl_En_Bb,CB1C70,CB5940,CB1C70,0
ovl_Bg_Toki_Hikari,CB5940,CB66E0,CB5940,0
ovl_En_Yukabyun,CB66E0,CB6CF0,CB66E0,0
ovl_Bg_Toki_Swd,CB6CF0,CB8340,CB6CF0,0
ovl_En_Fhg_Fire,CB8340,CBA960,CB8340,0
ovl_Bg_Mjin,CBA960,CBAD40,CBA960,0
ovl_Bg_Hidan_Kousi,CBAD40,CBB2C0,CBAD40,0
ovl_Door_Toki,CBB2C0,CBB420,CBB2C0,0
ovl_Bg_Hidan_Hamstep,CBB420,CBC2D0,CBB420,0
ovl_En_Bird,CBC2D0,CBC790,CBC2D0,0
ovl_En_Wood02,CBC790,CBD960,CBC790,0
ovl_En_Lightbox,CBD960,CBDDE0,CBD960,0
ovl_En_Pu_box,CBDDE0,CBE120,CBDDE0,0
ovl_En_Trap,CBE120,CBF3C0,CBE120,0
ovl_En_Arow_Trap,CBF3C0,CBF510,CBF3C0,0
ovl_En_Vase,CBF510,CBF610,CBF510,0
ovl_En_Ta,CBF610,CC2FD0,CBF610,0
ovl_En_Tk,CC2FD0,CC4E00,CC2FD0,0
ovl_Bg_Mori_Bigst,CC4E00,CC5730,CC4E00,0
ovl_Bg_Mori_Elevator,CC5730,CC6220,CC5730,0
ovl_Bg_Mori_Kaitenkabe,CC6220,CC6880,CC6220,0
ovl_Bg_Mori_Rakkatenjo,CC6880,CC71F0,CC6880,0
ovl_En_Vm,CC71F0,CC8AA0,CC71F0,0
ovl_Demo_Effect,CC8AA0,CCE5A0,CC8AA0,0
ovl_Demo_Kankyo,CCE5A0,CD2250,CCE5A0,0
ovl_Bg_Hidan_Fwbig,CD2250,CD2F30,CD2250,0
ovl_En_Floormas,CD2F30,CD6310,CD2F30,0
ovl_En_Heishi1,CD6310,CD7820,CD6310,0
ovl_En_Rd,CD7820,CDA0D0,CD7820,0
ovl_En_Po_Sisters,CDA0D0,CDEDC0,CDA0D0,0
ovl_Bg_Heavy_Block,CDEDC0,CE06B0,CDEDC0,0
ovl_Bg_Po_Event,CE06B0,CE24E0,CE06B0,0
ovl_Obj_Mure,CE24E0,CE34F0,CE24E0,0
ovl_En_Sw,CE34F0,CE6C60,CE34F0,0
ovl_Boss_Fd,CE6C60,CEDF90,CE6C60,0
ovl_Object_Kankyo,CEDF90,CF11B0,CEDF90,0
ovl_En_Du,CF11B0,CF2C50,CF11B0,0
ovl_En_Fd,CF2C50,CF5910,CF2C50,0
ovl_En_Horse_Link_Child,CF5910,CF7710,CF5910,0
ovl_Door_Ana,CF7710,CF7D80,CF7710,0
ovl_Bg_Spot02_Objects,CF7D80,CF90D0,CF7D80,0
ovl_Bg_Haka,CF90D0,CF9790,CF90D0,0
ovl_Magic_Wind,CF9790,CFB490,CF9790,0
ovl_Magic_Fire,CFB490,CFD760,CFB490,0
ovl_En_Ru1,CFD760,D04E00,CFD760,0
ovl_Boss_Fd2,D04E00,D08B30,D04E00,0
ovl_En_Fd_Fire,D08B30,D09840,D08B30,0
ovl_En_Dh,D09840,D0B310,D09840,0
ovl_En_Dha,D0B310,D0C310,D0B310,0
ovl_En_Rl,D0C310,D0D1F0,D0C310,0
ovl_En_Encount1,D0D1F0,D0DD50,D0D1F0,0
ovl_Demo_Du,D0DD50,D11530,D0DD50,0
ovl_Demo_Im,D11530,D154A0,D11530,0
ovl_Demo_Tre_Lgt,D154A0,D15BB0,D154A0,0
ovl_En_Fw,D15BB0,D17360,D15BB0,0
ovl_Bg_Vb_Sima,D17360,D17A70,D17360,0
ovl_En_Vb_Ball,D17A70,D18C10,D17A70,0
ovl_Bg_Haka_Megane,D18C10,D19010,D18C10,0
ovl_Bg_Haka_MeganeBG,D19010,D196D0,D19010,0
ovl_Bg_Haka_Ship,D196D0,D1A110,D196D0,0
ovl_Bg_Haka_Sgami,D1A110,D1AD30,D1A110,0
ovl_En_Heishi2,D1AD30,D1CF30,D1AD30,0
ovl_En_Encount2,D1CF30,D1E160,D1CF30,0
ovl_En_Fire_Rock,D1E160,D1F270,D1E160,0
ovl_En_Brob,D1F270,D20360,D1F270,0
ovl_Mir_Ray,D20360,D21C20,D20360,0
ovl_Bg_Spot09_Obj,D21C20,D22130,D21C20,0
ovl_Bg_Spot18_Obj,D22130,D22A00,D22130,0
ovl_Boss_Va,D22A00,D311F0,D22A00,0
ovl_Bg_Haka_Tubo,D311F0,D31C10,D311F0,0
ovl_Bg_Haka_Trap,D31C10,D331E0,D31C10,0
ovl_Bg_Haka_Huta,D331E0,D33C80,D331E0,0
ovl_Bg_Haka_Zou,D33C80,D34E70,D33C80,0
ovl_Bg_Spot17_Funen,D34E70,D350C0,D34E70,0
ovl_En_Syateki_Itm,D350C0,D35E60,D350C0,0
ovl_En_Syateki_Man,D35E60,D36C20,D35E60,0
ovl_En_Tana,D36C20,D36EC0,D36C20,0
ovl_En_Nb,D36EC0,D3B490,D36EC0,0
ovl_Boss_Mo,D3B490,D46A30,D3B490,0
ovl_En_Sb,D46A30,D47E70,D46A30,0
ovl_En_Bigokuta,D47E70,D4A980,D47E70,0
ovl_En_Karebaba,D4A980,D4C270,D4A980,0
ovl_Bg_Bdan_Objects,D4C270,D4D540,D4C270,0
ovl_Demo_Sa,D4D540,D50060,D4D540,0
ovl_Demo_Go,D50060,D50DC0,D50060,0
ovl_En_In,D50DC0,D53B60,D50DC0,0
ovl_En_Tr,D53B60,D55460,D53B60,0
ovl_Bg_Spot16_Bombstone,D55460,D569A0,D55460,0
ovl_Bg_Hidan_Kowarerukabe,D569A0,D57870,D569A0,0
ovl_Bg_Bombwall,D57870,D58130,D57870,0
ovl_En_Ru2,D58130,D5AEB0,D58130,0
ovl_Obj_Dekujr,D5AEB0,D5B4F0,D5AEB0,0
ovl_Bg_Mizu_Uzu,D5B4F0,D5B6C0,D5B4F0,0
ovl_Bg_Spot06_Objects,D5B6C0,D5CAD0,D5B6C0,0
ovl_Bg_Ice_Objects,D5CAD0,D5DA10,D5CAD0,0
ovl_Bg_Haka_Water,D5DA10,D5E1F0,D5DA10,0
ovl_En_Ma2,D5E1F0,D5F250,D5E1F0,0
ovl_En_Bom_Chu,D5F250,D608F0,D5F250,0
ovl_En_Horse_Game_Check,D608F0,D619C0,D608F0,0
ovl_Boss_Tw,D619C0,D74A40,D619C0,0
ovl_En_Rr,D74A40,D76F70,D74A40,0
ovl_En_Ba,D76F70,D78E40,D76F70,0
ovl_En_Bx,D78E40,D79930,D78E40,0
ovl_En_Anubice,D79930,D7ABE0,D79930,0
ovl_En_Anubice_Fire,D7ABE0,D7B9A0,D7ABE0,0
ovl_Bg_Mori_Hashigo,D7B9A0,D7C260,D7B9A0,0
ovl_Bg_Mori_Hashira4,D7C260,D7C7E0,D7C260,0
ovl_Bg_Mori_Idomizu,D7C7E0,D7CE20,D7C7E0,0
ovl_Bg_Spot16_Doughnut,D7CE20,D7D3D0,D7CE20,0
ovl_Bg_Bdan_Switch,D7D3D0,D7E800,D7D3D0,0
ovl_En_Ma1,D7E800,D7FAE0,D7E800,0
ovl_Boss_Ganon,D7FAE0,DA1D40,D7FAE0,0
ovl_Boss_Sst,DA1D40,DAE2C0,DA1D40,0
ovl_En_Ny,DAE2C0,DAFBF0,DAE2C0,0
ovl_En_Fr,DAFBF0,DB2680,DAFBF0,0
ovl_Item_Shield,DB2680,DB3090,DB2680,0
ovl_Bg_Ice_Shelter,DB3090,DB42C0,DB3090,0
ovl_En_Ice_Hono,DB42C0,DB54B0,DB42C0,0
ovl_Item_Ocarina,DB54B0,DB5C80,DB54B0,0
ovl_Magic_Dark,DB5C80,DB74D0,DB5C80,0
ovl_Demo_6K,DB74D0,DBA1E0,DB74D0,0
ovl_En_Anubice_Tag,DBA1E0,DBA4B0,DBA1E0,0
ovl_Bg_Haka_Gate,DBA4B0,DBB530,DBA4B0,0
ovl_Bg_Spot15_Saku,DBB530,DBB870,DBB530,0
ovl_Bg_Jya_Goroiwa,DBB870,DBBFF0,DBB870,0
ovl_Bg_Jya_Zurerukabe,DBBFF0,DBC6A0,DBBFF0,0
ovl_Bg_Jya_Cobra,DBC6A0,DBE3C0,DBC6A0,0
ovl_Bg_Jya_Kanaami,DBE3C0,DBE770,DBE3C0,0
ovl_Fishing,DBE770,DD2120,DBE770,0
ovl_Obj_Oshihiki,DD2120,DD3BD0,DD2120,0
ovl_Bg_Gate_Shutter,DD3BD0,DD4050,DD3BD0,0
ovl_Eff_Dust,DD4050,DD5430,DD4050,0
ovl_Bg_Spot01_Fusya,DD5430,DD56D0,DD5430,0
ovl_Bg_Spot01_Idohashira,DD56D0,DD62D0,DD56D0,0
ovl_Bg_Spot01_Idomizu,DD62D0,DD65E0,DD62D0,0
ovl_Bg_Po_Syokudai,DD65E0,DD6F30,DD65E0,0
ovl_Bg_Ganon_Otyuka,DD6F30,DD9570,DD6F30,0
ovl_Bg_Spot15_Rrbox,DD9570,DDA350,DD9570,0
ovl_Bg_Umajump,DDA350,DDA4E0,DDA350,0
ovl_En_Insect,DDA4E0,DDCA00,DDA4E0,0
ovl_En_Butte,DDCA00,DDDFD0,DDCA00,0
ovl_En_Fish,DDDFD0,DE00E0,DDDFD0,0
ovl_Bg_Spot08_Iceblock,DE00E0,DE1120,DE00E0,0
ovl_Item_Etcetera,DE1120,DE19F0,DE1120,0
ovl_Arrow_Fire,DE19F0,DE38B0,DE19F0,0
ovl_Arrow_Ice,DE38B0,DE5790,DE38B0,0
ovl_Arrow_Light,DE5790,DE7680,DE5790,0
ovl_Obj_Kibako,DE7680,DE8380,DE7680,0
ovl_Obj_Tsubo,DE8380,DE9370,DE8380,0
ovl_En_Wonder_Item,DE9370,DE9FC0,DE9370,0
ovl_En_Ik,DE9FC0,DEE5E0,DE9FC0,0
ovl_Demo_Ik,DEE5E0,DEFAF0,DEE5E0,0
ovl_En_Skj,DEFAF0,DF3420,DEFAF0,0
ovl_En_Skjneedle,DF3420,DF3730,DF3420,0
ovl_En_G_Switch,DF3730,DF4F60,DF3730,0
ovl_Demo_Ext,DF4F60,DF58A0,DF4F60,0
ovl_Demo_Shd,DF58A0,DF7CB0,DF58A0,0
ovl_En_Dns,DF7CB0,DF9040,DF7CB0,0
ovl_Elf_Msg,DF9040,DF9630,DF9040,0
ovl_En_Honotrap,DF9630,DFAB80,DF9630,0
ovl_En_Tubo_Trap,DFAB80,DFB820,DFAB80,0
ovl_Obj_Ice_Poly,DFB820,DFC1D0,DFB820,0
ovl_Bg_Spot03_Taki,DFC1D0,DFCAC0,DFC1D0,0
ovl_Bg_Spot07_Taki,DFCAC0,DFD090,DFCAC0,0
ovl_En_Fz,DFD090,DFF0A0,DFD090,0
ovl_En_Po_Relay,DFF0A0,E007B0,DFF0A0,0
ovl_Bg_Relay_Objects,E007B0,E00F60,E007B0,0
ovl_En_Diving_Game,E00F60,E02910,E00F60,0
ovl_En_Kusa,E02910,E03DF0,E02910,0
ovl_Obj_Bean,E03DF0,E06580,E03DF0,0
ovl_Obj_Bombiwa,E06580,E06AF0,E06580,0
ovl_Obj_Switch,E06AF0,E088B0,E06AF0,0
ovl_Obj_Elevator,E088B0,E08C70,E088B0,0
ovl_Obj_Lift,E08C70,E09690,E08C70,0
ovl_Obj_Hsblock,E09690,E09C60,E09690,0
ovl_En_Okarina_Tag,E09C60,E0B160,E09C60,0
ovl_En_Yabusame_Mark,E0B160,E0B830,E0B160,0
ovl_En_Goroiwa,E0B830,E0DBF0,E0B830,0
ovl_En_Ex_Ruppy,E0DBF0,E0ECB0,E0DBF0,0
ovl_En_Toryo,E0ECB0,E0F940,E0ECB0,0
ovl_En_Daiku,E0F940,E11080,E0F940,0
ovl_En_Nwc,E11080,E11AC0,E11080,0
ovl_En_Blkobj,E11AC0,E12020,E11AC0,0
ovl_Item_Inbox,E12020,E12180,E12020,0
ovl_En_Ge1,E12180,E141B0,E12180,0
ovl_Obj_Blockstop,E141B0,E14350,E141B0,0
ovl_En_Sda,E14350,E15990,E14350,0
ovl_En_Clear_Tag,E15990,E1E500,E15990,0
ovl_En_Niw_Lady,E1E500,E1FE00,E1E500,0
ovl_En_Gm,E1FE00,E20B30,E1FE00,0
ovl_En_Ms,E20B30,E21220,E20B30,0
ovl_En_Hs,E21220,E21DC0,E21220,0
ovl_Bg_Ingate,E21DC0,E22150,E21DC0,0
ovl_En_Kanban,E22150,E252A0,E22150,0
ovl_En_Heishi3,E252A0,E25C90,E252A0,0
ovl_En_Syateki_Niw,E25C90,E27D20,E25C90,0
ovl_En_Attack_Niw,E27D20,E28F80,E27D20,0
ovl_Bg_Spot01_Idosoko,E28F80,E29190,E28F80,0
ovl_En_Sa,E29190,E2B400,E29190,0
ovl_En_Wonder_Talk,E2B400,E2BA90,E2B400,0
ovl_Bg_Gjyo_Bridge,E2BA90,E2BF90,E2BA90,0
ovl_En_Ds,E2BF90,E2CBB0,E2BF90,0
ovl_En_Mk,E2CBB0,E2DA40,E2CBB0,0
ovl_En_Bom_Bowl_Man,E2DA40,E2EF80,E2DA40,0
ovl_En_Bom_Bowl_Pit,E2EF80,E2F8F0,E2EF80,0
ovl_En_Owl,E2F8F0,E33490,E2F8F0,0
ovl_En_Ishi,E33490,E3C5E0,E33490,0
ovl_Obj_Hana,E3C5E0,E3C8F0,E3C5E0,0
ovl_Obj_Lightswitch,E3C8F0,E3DD20,E3C8F0,0
ovl_Obj_Mure2,E3DD20,E3E740,E3DD20,0
ovl_En_Go,E3E740,E42D80,E3E740,0
ovl_En_Fu,E42D80,E43AC0,E42D80,0
ovl_En_Changer,E43AC0,E444A0,E43AC0,0
ovl_Bg_Jya_Megami,E444A0,E45680,E444A0,0
ovl_Bg_Jya_Lift,E45680,E45BD0,E45680,0
ovl_Bg_Jya_Bigmirror,E45BD0,E46410,E45BD0,0
ovl_Bg_Jya_Bombchuiwa,E46410,E46F40,E46410,0
ovl_Bg_Jya_Amishutter,E46F40,E472D0,E46F40,0
ovl_Bg_Jya_Bombiwa,E472D0,E47890,E472D0,0
ovl_Bg_Spot18_Basket,E47890,E48880,E47890,0
ovl_En_Ganon_Organ,E48880,E4F880,E48880,0
ovl_En_Siofuki,E4F880,E50630,E4F880,0
ovl_En_Stream,E50630,E50BC0,E50630,0
ovl_En_Mm,E50BC0,E521E0,E50BC0,0
ovl_En_Ko,E521E0,E56320,E521E0,0
ovl_En_Kz,E56320,E578C0,E56320,0
ovl_En_Weather_Tag,E578C0,E587B0,E578C0,0
ovl_Bg_Sst_Floor,E587B0,E58D10,E587B0,0
ovl_En_Ani,E58D10,E59A80,E58D10,0
ovl_En_Ex_Item,E59A80,E5ABF0,E59A80,0
ovl_Bg_Jya_Ironobj,E5ABF0,E5B9A0,E5ABF0,0
ovl_En_Js,E5B9A0,E5C370,E5B9A0,0
ovl_En_Jsjutan,E5C370,E61130,E5C370,0
ovl_En_Cs,E61130,E62360,E61130,0
ovl_En_Md,E62360,E649D0,E62360,0
ovl_En_Hy,E649D0,E68310,E649D0,0
ovl_En_Ganon_Mant,E68310,E6C530,E68310,0
ovl_En_Okarina_Effect,E6C530,E6C8F0,E6C530,0
ovl_En_Mag,E6C8F0,E6F450,E6C8F0,0
ovl_Door_Gerudo,E6F450,E6FA40,E6F450,0
ovl_Elf_Msg2,E6FA40,E6FEB0,E6FA40,0
ovl_Demo_Gt,E6FEB0,E754B0,E6FEB0,0
ovl_En_Po_Field,E754B0,E78E90,E754B0,0
ovl_Efc_Erupc,E78E90,E79970,E78E90,0
ovl_Bg_Zg,E79970,E79DE0,E79970,0
ovl_En_Heishi4,E79DE0,E7ACE0,E79DE0,0
ovl_En_Zl3,E7ACE0,E82B30,E7ACE0,0
ovl_Boss_Ganon2,E82B30,E93E30,E82B30,0
ovl_En_Kakasi,E93E30,E94B70,E93E30,0
ovl_En_Takara_Man,E94B70,E95430,E94B70,0
ovl_Obj_Makeoshihiki,E95430,E958C0,E95430,0
ovl_Oceff_Spot,E958C0,E967F0,E958C0,0
ovl_End_Title,E967F0,E9A920,E967F0,0
ovl_En_Torch,E9A920,E9AA10,E9A920,0
ovl_Demo_Ec,E9AA10,E9E270,E9AA10,0
ovl_Shot_Sun,E9E270,E9E930,E9E270,0
ovl_En_Dy_Extra,E9E930,E9EEB0,E9E930,0
ovl_En_Wonder_Talk2,E9EEB0,E9F550,E9EEB0,0
ovl_En_Ge2,E9F550,EA0EF0,E9F550,0
ovl_Obj_Roomtimer,EA0EF0,EA1140,EA0EF0,0
ovl_En_Ssh,EA1140,EA3730,EA1140,0
ovl_En_Sth,EA3730,EA77E0,EA3730,0
ovl_Oceff_Wipe,EA77E0,EA8530,EA77E0,0
ovl_Effect_Ss_Dust,EA8530,EA8D60,EA8530,0
ovl_Effect_Ss_KiraKira,EA8D60,EA93D0,EA8D60,0
ovl_Effect_Ss_Bomb,EA93D0,EA97F0,EA93D0,0
ovl_Effect_Ss_Bomb2,EA97F0,EAA120,EA97F0,0
ovl_Effect_Ss_Blast,EAA120,EAA4B0,EAA120,0
ovl_Effect_Ss_G_Spk,EAA4B0,EAAA60,EAA4B0,0
ovl_Effect_Ss_D_Fire,EAAA60,EAAF50,EAAA60,0
ovl_Effect_Ss_Bubble,EAAF50,EAB3D0,EAAF50,0
ovl_Effect_Ss_G_Ripple,EAB3D0,EAB930,EAB3D0,0
ovl_Effect_Ss_G_Splash,EAB930,EABDE0,EAB930,0
ovl_Effect_Ss_G_Magma,EABDE0,EAC040,EABDE0,0
ovl_Effect_Ss_G_Fire,EAC040,EAC2D0,EAC040,0
ovl_Effect_Ss_Lightning,EAC2D0,EAC9A0,EAC2D0,0
ovl_Effect_Ss_Dt_Bubble,EAC9A0,EACF30,EAC9A0,0
ovl_Effect_Ss_Hahen,EACF30,EAD570,EACF30,0
ovl_Effect_Ss_Stick,EAD570,EAD910,EAD570,0
ovl_Effect_Ss_Sibuki,EAD910,EADFE0,EAD910,0
ovl_Effect_Ss_Sibuki2,EADFE0,EAE310,EADFE0,0
ovl_Effect_Ss_G_Magma2,EAE310,EAE820,EAE310,0
ovl_Effect_Ss_Stone1,EAE820,EAEBB0,EAE820,0
ovl_Effect_Ss_HitMark,EAEBB0,EAF100,EAEBB0,0
ovl_Effect_Ss_Fhg_Flash,EAF100,EB0080,EAF100,0
ovl_Effect_Ss_K_Fire,EB0080,EB04B0,EB0080,0
ovl_Effect_Ss_Solder_Srch_Ball,EB04B0,EB0660,EB04B0,0
ovl_Effect_Ss_Kakera,EB0660,EB16F0,EB0660,0
ovl_Effect_Ss_Ice_Piece,EB16F0,EB1B30,EB16F0,0
ovl_Effect_Ss_En_Ice,EB1B30,EB23F0,EB1B30,0
ovl_Effect_Ss_Fire_Tail,EB23F0,EB2AF0,EB23F0,0
ovl_Effect_Ss_En_Fire,EB2AF0,EB3230,EB2AF0,0
ovl_Effect_Ss_Extra,EB3230,EB35F0,EB3230,0
ovl_Effect_Ss_Fcircle,EB35F0,EB3AA0,EB35F0,0
ovl_Effect_Ss_Dead_Db,EB3AA0,EB3F80,EB3AA0,0
ovl_Effect_Ss_Dead_Dd,EB3F80,EB4510,EB3F80,0
ovl_Effect_Ss_Dead_Ds,EB4510,EB4990,EB4510,0
ovl_Effect_Ss_Dead_Sound,EB4990,EB4AD0,EB4990,0
ovl_Oceff_Storm,EB4AD0,EB6670,EB4AD0,0
ovl_En_Weiyer,EB6670,EB8070,EB6670,0
ovl_Bg_Spot05_Soko,EB8070,EB8390,EB8070,0
ovl_Bg_Jya_1flift,EB8390,EB8A20,EB8390,0
ovl_Bg_Jya_Haheniron,EB8A20,EB9210,EB8A20,0
ovl_Bg_Spot12_Gate,EB9210,EB9620,EB9210,0
ovl_Bg_Spot12_Saku,EB9620,EB9AE0,EB9620,0
ovl_En_Hintnuts,EB9AE0,EBB510,EB9AE0,0
ovl_En_Nutsball,EBB510,EBBB30,EBB510,0
ovl_Bg_Spot00_Break,EBBB30,EBBCD0,EBBB30,0
ovl_En_Shopnuts,EBBCD0,EBCBE0,EBBCD0,0
ovl_En_It,EBCBE0,EBCD70,EBCBE0,0
ovl_En_GeldB,EBCD70,EC2120,EBCD70,0
ovl_Oceff_Wipe2,EC2120,EC3890,EC2120,0
ovl_Oceff_Wipe3,EC3890,EC4FE0,EC3890,0
ovl_En_Niw_Girl,EC4FE0,EC5AB0,EC4FE0,0
ovl_En_Dog,EC5AB0,EC6C60,EC5AB0,0
ovl_En_Si,EC6C60,EC7160,EC6C60,0
ovl_Bg_Spot01_Objects2,EC7160,EC7620,EC7160,0
ovl_Obj_Comb,EC7620,EC7E80,EC7620,0
ovl_Bg_Spot11_Bakudankabe,EC7E80,EC84C0,EC7E80,0
ovl_Obj_Kibako2,EC84C0,EC8B80,EC84C0,0
ovl_En_Dnt_Demo,EC8B80,EC98A0,EC8B80,0
